customer_id,country,completed_revenue,completed_orders,units_sold,average_order_value,first_order_date,last_order_date,revenue_rank
14896,United Kingdom,2092.42,8,1117,261.55,2009-12-06,2011-05-19,1593
16794,United Kingdom,2090.91,15,1602,139.39,2010-03-25,2011-12-08,1594
16726,United Kingdom,2088.41,7,1356,298.34,2010-10-24,2011-11-13,1595
15151,United Kingdom,2085.61,2,795,1042.81,2010-07-18,2010-10-12,1596
15272,United Kingdom,2085.48,6,687,347.58,2010-02-14,2011-10-13,1597
17705,United Kingdom,2083.9,11,1301,189.45,2010-05-12,2011-12-06,1598
17289,United Kingdom,2079.39,9,1260,231.04,2010-03-08,2011-11-08,1599
18026,United Kingdom,2074.07,2,530,1037.04,2010-07-22,2010-07-27,1600
17048,United Kingdom,2071.68,7,1068,295.95,2010-01-18,2011-08-14,1601
17126,United Kingdom,2070.44,9,1468,230.05,2010-08-31,2011-07-10,1602
16290,United Kingdom,2069.3,4,1001,517.33,2010-05-23,2010-09-01,1603
15164,United Kingdom,2068.92,9,931,229.88,2010-01-18,2011-10-02,1604
14988,United Kingdom,2066.6,7,1276,295.23,2010-04-16,2011-05-12,1605
12586,Italy,2062.67,4,687,515.67,2009-12-16,2011-11-22,1606
13476,United Kingdom,2061.47,5,713,412.29,2010-03-05,2011-06-14,1607
18258,United Kingdom,2059.67,6,1981,343.28,2010-05-16,2010-09-01,1608
14623,United Kingdom,2059.58,10,1059,205.96,2010-04-16,2011-11-07,1609
17633,United Kingdom,2057.39,7,899,293.91,2010-11-15,2011-11-08,1610
12518,Germany,2056.89,5,1318,411.38,2011-08-21,2011-12-09,1611
16891,United Kingdom,2056.82,11,774,186.98,2009-12-04,2011-12-08,1612
15253,United Kingdom,2055.09,8,1588,256.89,2010-05-02,2011-11-23,1613
14188,United Kingdom,2054.36,6,1162,342.39,2011-02-02,2011-11-09,1614
16235,United Kingdom,2053.71,9,788,228.19,2010-08-26,2011-10-30,1615
16176,United Kingdom,2052.69,4,952,513.17,2010-03-29,2010-10-14,1616
17086,United Kingdom,2050.08,6,1859,341.68,2011-10-07,2011-12-02,1617
13874,United Kingdom,2049.15,7,864,292.74,2010-02-04,2010-12-16,1618
13984,United Kingdom,2048.6,12,1421,170.72,2009-12-07,2011-11-13,1619
16027,United Kingdom,2048.36,15,2099,136.56,2010-01-08,2011-09-09,1620
14232,United Kingdom,2048.07,5,1941,409.61,2011-03-20,2011-10-28,1621
17666,United Kingdom,2047.8,5,1552,409.56,2010-06-30,2011-12-06,1622
13663,United Kingdom,2047.51,5,893,409.5,2010-03-03,2011-06-13,1623
14000,United Kingdom,2046.34,5,1838,409.27,2009-12-02,2011-05-12,1624
15473,United Kingdom,2046.0,8,776,255.75,2010-09-21,2011-11-25,1625
16960,United Kingdom,2043.43,8,1515,255.43,2010-03-02,2011-11-01,1626
12585,Germany,2040.1,2,1279,1020.05,2010-12-23,2011-04-19,1627
15506,United Kingdom,2040.03,6,1647,340.0,2010-08-19,2011-11-17,1628
16214,United Kingdom,2038.25,4,1308,509.56,2010-09-30,2011-06-22,1629
16331,United Kingdom,2037.7,6,756,339.62,2010-03-07,2010-10-03,1630
14225,United Kingdom,2037.02,4,1168,509.25,2010-01-12,2010-10-01,1631
13705,United Kingdom,2035.33,7,1009,290.76,2010-03-25,2011-12-02,1632
14651,United Kingdom,2034.12,9,886,226.01,2010-03-18,2011-10-03,1633
17846,United Kingdom,2033.1,1,1,2033.1,2011-09-15,2011-09-15,1634
13630,United Kingdom,2031.78,7,1391,290.25,2011-02-27,2011-12-04,1635
17337,United Kingdom,2027.87,4,1269,506.97,2011-02-02,2011-07-11,1636
15384,United Kingdom,2027.79,4,1767,506.95,2010-04-26,2011-06-23,1637
12873,United Kingdom,2027.3,3,786,675.77,2010-01-27,2011-03-02,1638
13989,United Kingdom,2026.06,5,2207,405.21,2010-05-25,2011-10-05,1639
14631,United Kingdom,2025.69,6,1407,337.62,2010-08-09,2011-10-20,1640
15478,United Kingdom,2024.98,3,904,674.99,2010-05-13,2011-10-30,1641
17227,United Kingdom,2022.03,12,1774,168.5,2010-01-15,2011-11-21,1642
12418,Switzerland,2021.2,4,1088,505.3,2010-03-19,2011-08-19,1643
13696,United Kingdom,2020.4,3,552,673.47,2010-02-11,2010-10-14,1644
12348,Finland,2019.4,5,2714,403.88,2010-09-27,2011-09-25,1645
16197,United Kingdom,2016.71,9,1420,224.08,2009-12-16,2010-08-27,1646
17152,United Kingdom,2016.5,4,577,504.13,2010-10-10,2011-05-29,1647
16529,United Kingdom,2012.0,4,751,503.0,2010-06-27,2011-06-02,1648
13693,United Kingdom,2011.82,9,880,223.54,2009-12-07,2010-11-30,1649
16332,United Kingdom,2010.41,11,1132,182.76,2010-04-29,2011-11-11,1650
15990,United Kingdom,2010.05,7,1090,287.15,2010-02-28,2011-10-26,1651
15531,United Kingdom,2007.44,2,1105,1003.72,2011-11-09,2011-12-01,1652
14730,United Kingdom,2005.06,8,1132,250.63,2011-03-08,2011-12-08,1653
14628,United Kingdom,1998.0,5,1147,399.6,2010-01-25,2011-09-09,1654
16698,United Kingdom,1998.0,2,840,999.0,2011-03-31,2011-04-27,1654
14152,United Kingdom,1997.34,7,1844,285.33,2010-02-18,2011-09-25,1655
18204,United Kingdom,1993.7,3,1200,664.57,2011-05-31,2011-09-29,1656
15481,Norway,1993.34,1,1450,1993.34,2010-11-03,2010-11-03,1657
14301,United Kingdom,1992.18,4,1686,498.05,2010-02-11,2011-08-14,1658
13889,United Kingdom,1991.23,6,979,331.87,2010-01-22,2011-09-08,1659
17088,United Kingdom,1991.01,4,868,497.75,2011-03-31,2011-11-11,1660
13208,United Kingdom,1988.5,9,1345,220.94,2009-12-03,2011-10-12,1661
17351,United Kingdom,1988.23,12,383,165.69,2009-12-10,2011-11-03,1662
17797,United Kingdom,1985.87,8,1090,248.23,2009-12-15,2011-11-17,1663
14967,United Kingdom,1982.61,6,652,330.44,2009-12-03,2011-10-21,1664
15192,United Kingdom,1981.39,5,1644,396.28,2010-01-29,2011-08-12,1665
13725,United Kingdom,1980.56,8,806,247.57,2011-02-04,2011-10-21,1666
12582,Finland,1980.4,4,985,495.1,2010-05-11,2011-04-15,1667
17158,United Kingdom,1980.0,5,1147,396.0,2010-03-07,2011-11-07,1668
15030,United Kingdom,1979.91,8,1225,247.49,2010-03-04,2011-09-29,1669
15795,United Kingdom,1979.87,8,1411,247.48,2010-01-18,2011-07-13,1670
17966,United Kingdom,1974.42,10,3943,197.44,2010-01-18,2011-11-02,1671
14905,United Kingdom,1971.39,8,1009,246.42,2009-12-03,2011-07-05,1672
17997,United Kingdom,1970.67,8,2298,246.33,2011-06-28,2011-09-26,1673
12674,France,1970.6,4,1133,492.65,2011-05-16,2011-11-01,1674
16032,United Kingdom,1970.45,6,1480,328.41,2010-07-04,2010-09-09,1675
14477,United Kingdom,1969.6,7,1120,281.37,2010-01-04,2011-11-20,1676
13838,United Kingdom,1966.09,10,794,196.61,2010-05-09,2011-12-04,1677
15081,United Kingdom,1965.72,12,806,163.81,2010-06-22,2011-11-17,1678
16233,United Kingdom,1965.71,9,689,218.41,2009-12-02,2011-09-29,1679
12399,Belgium,1962.3,7,2198,280.33,2010-03-05,2011-08-12,1680
15789,United Kingdom,1962.01,6,2499,327.0,2010-03-26,2010-12-16,1681
18016,United Kingdom,1960.46,7,1209,280.07,2010-01-27,2011-11-07,1682
17039,United Kingdom,1954.99,1,689,1954.99,2010-04-14,2010-04-14,1683
17135,United Kingdom,1954.16,10,1922,195.42,2010-05-09,2011-11-23,1684
14794,United Kingdom,1953.9,10,783,195.39,2010-08-09,2011-12-07,1685
17554,United Kingdom,1952.45,5,1763,390.49,2011-07-14,2011-12-08,1686
13761,United Kingdom,1952.17,6,1079,325.36,2010-02-21,2011-10-20,1687
15885,United Kingdom,1951.82,15,622,130.12,2010-01-21,2011-09-08,1688
16993,United Kingdom,1950.95,2,285,975.48,2010-05-12,2010-09-02,1689
16788,United Kingdom,1950.3,5,985,390.06,2010-02-07,2011-08-08,1690
14014,United Kingdom,1948.21,3,2004,649.4,2010-05-12,2011-09-23,1691
15425,United Kingdom,1944.57,4,1042,486.14,2010-02-14,2010-11-04,1692
14332,United Kingdom,1943.51,5,893,388.7,2010-10-19,2011-11-17,1693
15620,United Kingdom,1942.36,4,1249,485.59,2010-10-26,2011-10-14,1694
13276,United Kingdom,1939.26,5,855,387.85,2010-03-07,2011-10-07,1695
12385,Belgium,1938.4,1,612,1938.4,2010-11-25,2010-11-25,1696
16619,United Kingdom,1938.33,4,1055,484.58,2010-02-22,2011-03-21,1697
14418,United Kingdom,1937.25,3,1711,645.75,2011-08-23,2011-12-06,1698
15605,United Kingdom,1936.8,9,712,215.2,2010-01-14,2011-11-03,1699
15561,United Kingdom,1934.39,8,1334,241.8,2010-02-14,2011-11-28,1700
12528,Germany,1933.48,6,756,322.25,2011-01-31,2011-11-30,1701
12531,Germany,1933.2,2,1119,966.6,2010-01-22,2011-11-25,1702
16859,United Kingdom,1932.41,7,1899,276.06,2010-03-04,2011-07-18,1703
16770,United Kingdom,1932.13,9,1120,214.68,2010-08-22,2011-10-13,1704
15803,United Kingdom,1929.66,4,1030,482.42,2010-02-01,2011-10-19,1705
17236,United Kingdom,1929.26,12,804,160.77,2010-03-07,2011-11-27,1706
13029,United Kingdom,1927.3,5,194,385.46,2010-07-04,2011-11-09,1707
14710,United Kingdom,1922.59,13,1151,147.89,2009-12-03,2011-11-25,1708
14492,United Kingdom,1921.91,7,751,274.56,2010-03-30,2010-10-05,1709
16681,United Kingdom,1921.84,7,1492,274.55,2010-03-08,2011-09-28,1710
18220,United Kingdom,1921.76,6,1352,320.29,2009-12-15,2011-04-27,1711
16942,United Kingdom,1920.59,9,811,213.4,2011-04-26,2011-11-27,1712
12644,Germany,1918.49,4,1032,479.62,2010-01-14,2011-08-02,1713
12842,United Kingdom,1917.99,4,887,479.5,2009-12-02,2011-09-30,1714
16650,United Kingdom,1916.11,7,1511,273.73,2010-07-08,2011-09-29,1715
16555,United Kingdom,1915.68,6,1816,319.28,2010-07-22,2011-11-04,1716
16692,United Kingdom,1914.7,4,878,478.67,2010-09-24,2011-03-28,1717
16426,United Kingdom,1908.25,10,1243,190.82,2011-03-08,2011-12-07,1718
12947,United Kingdom,1908.03,6,1349,318.0,2010-12-01,2011-07-19,1719
17046,United Kingdom,1906.07,5,1636,381.21,2010-03-29,2011-07-05,1720
17350,United Kingdom,1906.04,7,1216,272.29,2010-02-01,2011-12-01,1721
13503,United Kingdom,1905.39,6,1118,317.56,2010-02-16,2011-09-29,1722
17235,United Kingdom,1904.88,8,971,238.11,2010-06-04,2011-11-14,1723
14250,United Kingdom,1904.05,3,1200,634.68,2011-09-11,2011-12-02,1724
14127,United Kingdom,1900.08,6,828,316.68,2010-10-10,2011-08-09,1725
16049,United Kingdom,1899.68,6,1165,316.61,2010-07-11,2011-10-30,1726
12762,Portugal,1898.52,2,1227,949.26,2011-11-14,2011-12-02,1727
14389,United Kingdom,1898.01,5,1388,379.6,2010-04-28,2011-10-05,1728
14224,United Kingdom,1897.9,9,863,210.88,2010-06-13,2011-08-21,1729
14741,United Kingdom,1897.59,7,1120,271.08,2010-10-18,2011-11-28,1730
17560,United Kingdom,1895.8,8,1588,236.97,2010-02-17,2011-09-06,1731
14327,United Kingdom,1894.93,6,1296,315.82,2010-01-08,2011-06-29,1732
17609,United Kingdom,1894.34,11,1325,172.21,2010-04-09,2011-10-30,1733
15248,United Kingdom,1893.93,3,1065,631.31,2010-06-23,2010-10-24,1734
15678,United Kingdom,1893.89,3,1067,631.3,2010-07-05,2011-10-18,1735
16631,United Kingdom,1892.52,7,775,270.36,2010-02-26,2010-08-15,1736
15381,United Kingdom,1890.57,5,802,378.11,2010-05-05,2011-05-10,1737
17341,United Kingdom,1889.83,5,1169,377.97,2010-06-17,2011-07-06,1738
17259,United Kingdom,1889.34,6,1158,314.89,2010-02-22,2011-07-14,1739
14912,Italy,1889.25,6,1819,314.88,2010-01-26,2011-11-23,1740
13884,United Kingdom,1888.48,10,797,188.85,2010-08-26,2011-12-02,1741
16172,United Kingdom,1884.55,8,1419,235.57,2010-07-14,2011-09-05,1742
14130,United Kingdom,1882.67,4,1239,470.67,2009-12-11,2011-01-24,1743
16725,United Kingdom,1882.11,14,784,134.44,2009-12-13,2011-02-10,1744
14403,United Kingdom,1880.51,6,737,313.42,2010-03-10,2011-08-01,1745
16660,United Kingdom,1879.55,7,991,268.51,2010-01-14,2011-11-23,1746
18151,United Kingdom,1879.44,6,986,313.24,2010-03-04,2011-07-28,1747
15197,United Kingdom,1877.51,6,1058,312.92,2009-12-11,2011-11-29,1748
13946,United Kingdom,1876.23,6,2847,312.7,2009-12-04,2011-09-21,1749
13168,United Kingdom,1875.31,5,912,375.06,2010-06-15,2011-11-03,1750
12494,France,1872.87,9,988,208.1,2010-05-12,2011-11-24,1751
16474,United Kingdom,1871.5,7,943,267.36,2011-07-17,2011-12-02,1752
14887,United Kingdom,1862.0,1,1100,1862.0,2011-09-21,2011-09-21,1753
14305,United Kingdom,1858.96,3,1089,619.65,2011-07-27,2011-09-29,1754
17974,United Kingdom,1858.06,6,1243,309.68,2010-10-28,2011-11-15,1755
16917,United Kingdom,1857.83,2,793,928.91,2010-03-17,2011-03-08,1756
16043,United Kingdom,1856.59,8,1011,232.07,2010-08-15,2011-11-02,1757
12383,Belgium,1850.56,5,1532,370.11,2010-12-22,2011-06-08,1758
12381,Norway,1845.31,5,808,369.06,2011-08-12,2011-12-05,1759
12507,Spain,1844.06,4,1256,461.01,2010-05-04,2011-07-28,1760
18180,United Kingdom,1843.75,6,1721,307.29,2011-07-20,2011-12-05,1761
12694,France,1843.35,3,1355,614.45,2010-10-14,2011-09-30,1762
12950,United Kingdom,1843.0,3,1380,614.33,2011-11-15,2011-12-07,1763
15201,United Kingdom,1842.95,7,1660,263.28,2010-04-07,2011-09-13,1764
17015,United Kingdom,1842.56,3,1981,614.19,2011-06-07,2011-11-11,1765
16102,United Kingdom,1842.14,3,942,614.05,2011-08-03,2011-10-28,1766
14553,United Kingdom,1841.54,9,1140,204.62,2010-07-18,2011-11-20,1767
16880,United Kingdom,1840.86,8,911,230.11,2010-08-03,2011-11-09,1768
14715,United Kingdom,1840.45,8,1034,230.06,2010-01-19,2011-11-15,1769
17919,United Kingdom,1840.32,2,1452,920.16,2010-09-27,2011-09-12,1770
15822,United Kingdom,1840.06,6,950,306.68,2009-12-06,2011-12-06,1771
14870,United Kingdom,1838.95,6,483,306.49,2010-01-25,2011-03-23,1772
13924,United Kingdom,1838.85,6,1575,306.48,2011-09-28,2011-12-08,1773
16175,United Kingdom,1836.44,7,932,262.35,2010-05-25,2011-09-06,1774
16205,United Kingdom,1830.61,7,1455,261.52,2010-06-15,2011-11-09,1775
15402,United Kingdom,1830.54,6,2034,305.09,2010-04-27,2011-07-14,1776
16152,United Kingdom,1829.04,1,642,1829.04,2011-03-16,2011-03-16,1777
15339,United Kingdom,1827.84,7,1143,261.12,2010-02-08,2011-10-04,1778
16797,United Kingdom,1827.77,5,909,365.55,2009-12-02,2010-11-11,1779
16825,United Kingdom,1826.89,5,1297,365.38,2010-06-23,2011-11-01,1780
18122,United Kingdom,1826.21,6,1234,304.37,2011-07-12,2011-12-01,1781
17244,United Kingdom,1826.04,5,1419,365.21,2009-12-06,2011-10-17,1782
17642,United Kingdom,1824.49,5,1475,364.9,2009-12-05,2011-08-12,1783
16169,United Kingdom,1822.97,4,1325,455.74,2011-09-25,2011-12-01,1784
14738,United Kingdom,1821.9,9,757,202.43,2009-12-07,2011-10-28,1785
13561,United Kingdom,1820.72,11,1136,165.52,2010-02-28,2011-05-08,1786
17888,United Kingdom,1820.44,25,1544,72.82,2009-12-21,2011-11-18,1787
17828,Malta,1820.09,4,667,455.02,2011-06-08,2011-11-17,1788
16110,United Kingdom,1819.27,4,902,454.82,2010-07-05,2011-10-25,1789
16511,United Kingdom,1819.02,6,787,303.17,2010-03-01,2011-11-18,1790
15807,United Kingdom,1817.52,5,1532,363.5,2010-02-11,2011-10-20,1791
15736,United Kingdom,1815.72,2,1268,907.86,2010-09-30,2010-09-30,1792
16634,United Kingdom,1814.61,6,1321,302.44,2010-01-21,2011-05-01,1793
15530,United Kingdom,1813.72,5,1340,362.74,2010-07-15,2011-11-18,1794
14704,United Kingdom,1813.57,11,1209,164.87,2010-03-25,2011-11-28,1795
14915,United Kingdom,1811.25,11,707,164.66,2009-12-03,2011-09-09,1796
15972,United Kingdom,1810.27,5,480,362.05,2010-04-18,2010-09-09,1797
16595,United Kingdom,1810.18,5,1378,362.04,2010-01-17,2011-10-09,1798
14893,United Kingdom,1809.61,3,1047,603.2,2010-04-01,2011-11-30,1799
15133,United Kingdom,1806.9,5,960,361.38,2010-07-07,2011-08-04,1800
15889,United Kingdom,1806.28,8,989,225.78,2009-12-10,2011-07-06,1801
18096,United Kingdom,1805.28,6,1483,300.88,2010-07-14,2011-11-28,1802
12784,Portugal,1804.75,3,882,601.58,2010-06-28,2011-11-30,1803
18161,United Kingdom,1803.1,6,965,300.52,2010-11-25,2011-11-24,1804
16249,United Kingdom,1800.07,5,950,360.01,2011-04-14,2011-10-18,1805
15452,United Kingdom,1799.11,6,1091,299.85,2010-07-16,2011-11-10,1806
16348,United Kingdom,1798.22,8,1178,224.78,2010-10-05,2011-11-07,1807
17750,United Kingdom,1797.57,9,3957,199.73,2011-06-28,2011-12-04,1808
18235,United Kingdom,1796.48,3,1578,598.83,2011-05-06,2011-09-29,1809
18236,United Kingdom,1795.35,12,696,149.61,2010-04-15,2011-11-10,1810
17165,United Kingdom,1794.32,6,788,299.05,2009-12-11,2011-02-28,1811
14850,United Kingdom,1794.01,7,1408,256.29,2010-05-20,2011-02-01,1812
13782,United Kingdom,1793.72,13,649,137.98,2009-12-06,2011-11-27,1813
17603,United Kingdom,1793.48,4,640,448.37,2009-12-10,2011-09-22,1814
13711,United Kingdom,1792.26,9,819,199.14,2009-12-15,2011-05-05,1815
13375,United Kingdom,1792.23,2,1124,896.12,2010-09-21,2011-09-12,1816
12369,Austria,1791.15,3,1241,597.05,2010-03-08,2010-10-22,1817
15608,United Kingdom,1785.98,5,1262,357.2,2010-10-20,2011-11-11,1818
16611,United Kingdom,1785.13,6,874,297.52,2010-03-10,2011-06-06,1819
15128,United Kingdom,1783.68,5,1583,356.74,2010-10-05,2011-10-10,1820
14583,United Kingdom,1781.03,8,1155,222.63,2010-03-28,2011-12-04,1821
16380,United Kingdom,1780.59,1,1524,1780.59,2011-10-09,2011-10-09,1822
18214,United Kingdom,1780.34,4,989,445.08,2010-06-03,2010-06-27,1823
15220,United Kingdom,1778.96,6,1393,296.49,2011-03-04,2011-10-19,1824
12458,Switzerland,1777.49,4,986,444.37,2010-08-09,2011-09-29,1825
12908,United Kingdom,1776.0,5,3000,355.2,2010-03-19,2011-06-16,1826
12778,Netherlands,1775.68,9,1735,197.3,2010-04-16,2011-11-20,1827
13920,United Kingdom,1774.68,4,1772,443.67,2010-05-26,2010-10-04,1828
16124,United Kingdom,1772.49,4,797,443.12,2009-12-07,2011-01-26,1829
15594,United Kingdom,1771.78,5,983,354.36,2011-04-19,2011-11-24,1830
16374,United Kingdom,1771.45,5,800,354.29,2010-04-30,2011-10-04,1831
17813,United Kingdom,1770.88,5,790,354.18,2011-09-29,2011-11-25,1832
14387,United Kingdom,1770.56,3,819,590.19,2011-08-22,2011-11-07,1833
14933,Channel Islands,1770.0,4,600,442.5,2010-09-21,2010-09-22,1834
13456,United Kingdom,1766.72,6,765,294.45,2011-05-16,2011-11-22,1835
16751,United Kingdom,1764.72,1,1031,1764.72,2011-11-09,2011-11-09,1836
13648,United Kingdom,1764.02,8,960,220.5,2009-12-01,2010-11-04,1837
13717,United Kingdom,1763.3,8,2144,220.41,2010-08-11,2011-11-07,1838
15777,United Kingdom,1762.61,7,599,251.8,2010-05-20,2011-04-12,1839
16620,United Kingdom,1758.93,6,1146,293.16,2009-12-01,2011-12-06,1840
14522,United Kingdom,1758.62,8,968,219.83,2010-01-24,2011-11-15,1841
16266,United Kingdom,1757.95,14,791,125.57,2010-02-04,2011-09-27,1842
12809,Portugal,1755.94,3,518,585.31,2010-03-02,2011-06-15,1843
17432,United Kingdom,1751.39,9,1016,194.6,2009-12-03,2011-11-21,1844
13155,United Kingdom,1750.18,6,909,291.7,2010-08-05,2011-11-06,1845
16639,United Kingdom,1747.98,4,751,437.0,2010-10-26,2011-11-08,1846
14584,United Kingdom,1747.91,8,963,218.49,2010-02-17,2011-06-23,1847
13808,United Kingdom,1747.66,5,782,349.53,2011-09-04,2011-12-04,1848
15976,United Kingdom,1746.64,6,1078,291.11,2010-06-06,2011-06-27,1849
17695,United Kingdom,1746.04,5,1809,349.21,2010-01-28,2011-07-31,1850
14692,United Kingdom,1745.09,12,905,145.42,2010-04-01,2011-07-25,1851
14236,United Kingdom,1744.64,5,812,348.93,2010-07-22,2011-09-20,1852
17190,United Kingdom,1743.04,7,2225,249.01,2010-03-05,2011-10-12,1853
12425,Portugal,1741.41,2,1147,870.71,2010-09-17,2011-09-22,1854
17321,United Kingdom,1741.18,6,817,290.2,2010-05-11,2011-12-01,1855
16087,United Kingdom,1739.92,5,664,347.98,2010-01-19,2010-11-15,1856
13240,United Kingdom,1738.52,8,859,217.31,2010-02-25,2011-09-04,1857
13531,United Kingdom,1738.52,6,600,289.75,2009-12-03,2011-05-18,1857
14075,United Kingdom,1734.87,6,1494,289.14,2010-06-16,2011-12-05,1858
17268,United Kingdom,1733.89,11,1395,157.63,2009-12-08,2011-08-24,1859
13026,United Kingdom,1733.08,9,2466,192.56,2009-12-13,2011-12-08,1860
14400,United Kingdom,1732.47,3,1706,577.49,2010-03-18,2011-07-13,1861
16809,United Kingdom,1727.43,9,1093,191.94,2010-04-13,2011-11-16,1862
15730,United Kingdom,1726.58,5,1061,345.32,2010-10-04,2011-10-05,1863
14304,United Kingdom,1725.01,3,775,575.0,2010-05-18,2011-05-01,1864
16010,United Kingdom,1724.06,11,931,156.73,2010-10-24,2011-04-08,1865
13363,United Kingdom,1723.86,3,1146,574.62,2010-10-26,2011-11-22,1866
17451,United Kingdom,1721.4,7,1203,245.91,2011-08-26,2011-12-08,1867
16899,United Kingdom,1721.02,8,818,215.13,2010-11-07,2011-12-02,1868
16119,United Kingdom,1720.81,8,811,215.1,2009-12-16,2011-12-01,1869
15267,United Kingdom,1717.36,5,944,343.47,2011-06-10,2011-11-17,1870
14021,United Kingdom,1716.58,7,878,245.23,2010-04-26,2011-07-07,1871
17162,United Kingdom,1715.46,10,1001,171.55,2011-02-07,2011-11-11,1872
14987,United Kingdom,1713.85,8,671,214.23,2009-12-02,2011-11-24,1873
14447,United Kingdom,1711.73,6,913,285.29,2010-11-04,2011-11-21,1874
13665,United Kingdom,1711.66,3,1652,570.55,2010-07-23,2010-11-18,1875
16654,United Kingdom,1711.47,8,703,213.93,2010-04-06,2011-07-21,1876
12405,Finland,1710.39,1,857,1710.39,2011-07-14,2011-07-14,1877
15551,United Kingdom,1710.08,7,814,244.3,2010-06-07,2011-11-03,1878
13104,United Kingdom,1709.1,9,834,189.9,2010-02-24,2011-12-06,1879
17731,United Kingdom,1708.99,6,707,284.83,2010-02-09,2011-09-21,1880
15607,United Kingdom,1708.97,9,1470,189.89,2010-01-08,2011-01-07,1881
15947,United Kingdom,1708.24,1,898,1708.24,2011-09-18,2011-09-18,1882
13566,United Kingdom,1708.12,5,1266,341.62,2010-03-10,2011-10-30,1883
12407,Belgium,1708.12,5,1416,341.62,2011-03-20,2011-10-21,1884
16768,United Kingdom,1708.12,9,777,189.79,2009-12-07,2011-10-23,1884
16907,United Kingdom,1707.9,9,532,189.77,2010-07-01,2011-11-10,1885
16902,United Kingdom,1706.88,1,629,1706.88,2011-08-15,2011-08-15,1886
13309,United Kingdom,1706.37,6,1914,284.39,2010-11-12,2011-12-02,1887
16398,United Kingdom,1705.8,2,758,852.9,2011-03-31,2011-07-08,1888
14859,United Kingdom,1705.64,5,888,341.13,2010-06-03,2011-11-27,1889
17571,United Kingdom,1703.75,5,1020,340.75,2010-06-15,2011-10-20,1890
16329,United Kingdom,1703.07,4,826,425.77,2009-12-01,2010-10-08,1891
12693,Germany,1703.02,7,536,243.29,2010-07-05,2011-08-04,1892
15911,United Kingdom,1702.34,8,811,212.79,2009-12-09,2010-03-26,1893
13184,United Kingdom,1701.29,10,1692,170.13,2011-02-22,2011-11-25,1894
15326,United Kingdom,1700.52,5,1351,340.1,2009-12-01,2011-01-10,1895
12932,United Kingdom,1698.56,8,1609,212.32,2010-02-10,2010-06-18,1896
17694,United Kingdom,1695.97,3,1493,565.32,2010-05-26,2011-07-21,1897
12764,Lebanon,1693.88,1,386,1693.88,2011-01-27,2011-01-27,1898
14245,United Kingdom,1693.45,2,976,846.73,2011-03-21,2011-05-04,1899
